code,title,first_author,first_author_org,all_authors,session,type,date,time,place,categories,has_fulltext,url
GG02-33,GG02-33: An analysis of risk factors associated with Nocturia: Results from the 2023 Japan Community Health Survey (JaCS 2023),satoru kira,university of yamanashi,satoru kira,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1Mg==
GG02-34,GG02-34: De Ritis ratio as a prognostic marker in patients with metastatic hormone-sensitive prostate cancer treated with upfront therapy,Naoki Fujita,Hirosaki University Graduate School of Medicine,Naoki Fujita,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1MA==
GG02-35,GG02-35: External validation of a prognostic model for overall survival in metastatic castration-resistant prostate cancer patients treated with Radium-223,Naoki Fujita,Hirosaki University Graduate School of Medicine,Naoki Fujita,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTk2MQ==
GG02-36,GG02-36: CLDN10–LAT1 signaling accelerates clear cell renal cell carcinoma progression,Akifumi Onagi,Fukushima Medical University,Akifumi Onagi,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1Nw==
GG02-37,GG02-37: Intratumoral CD8+ density and MHC class I as independent prognostic markers in testicular germ cell tumors,Tatsuya Kawamura,Iwate prefectual oohunato hospital,Tatsuya Kawamura,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1NQ==
GG02-38,GG02-38: Centrally administered thromboxane A2 receptor agonist facilitates the rat micturition reflex via the AMPA receptor,Chisato Hamada,,Chisato Hamada,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1OA==
GG02-39,GG02-39: 70K Mac-2bp–positive mast cells correlate with tumor aggressiveness and stromal remodeling in prostate cancer,Yutong Liu,The university of OSAKA,Yutong Liu,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI2MA==
GG02-40,GG02-40: Exercise inhibits prostate cancer progression by suppressing Arginase1,Toshiki Oka,Osaka University,Toshiki Oka,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI1MQ==
GG02-41,GG02-41: In vivo metabolic imaging of FH-deficient renal cancer using hyperpolarized fumarate DNP-MRI,KOTA AOMORI,Yokohama city University hospital,KOTA AOMORI,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI2MQ==
GG02-42,GG02-42: Clinical Characteristics and Prognostic Impact of HER2 Amplification and FGFR3 Alterations in Metastatic Urothelial Carcinoma Using the C-CAT Database,Takuto Hara,"Division of Urology, Kobe University Graduate School of Medicine",Takuto Hara,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTk2Mg==
GG02-43,GG02-43: Diagnostic Value of Testicular MRI in Predicting Spermatogenic Function and Intratesticular Sperm Presence,Soichiro Ogawa,,Soichiro Ogawa,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI2NQ==
GG02-44,GG02-44: Slice Thickness Matters: CT-Based Evaluation of Stone-Free Status with Grade Classification After RIRS,Naoto Tanaka,Hara Genitourinary Hospital,Naoto Tanaka,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3MA==
GG02-45,GG02-45: Timing of Discontinuation of Systemic Anticancer Therapy in End-of-Life Care: Analysis of 270 Metastatic Genitourinary Cancer Patients,Toru Sugihara,Jichi Medical University,Toru Sugihara,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI2Nw==
GG02-46,GG02-46: Indirect regulation of skeletal muscle mass by androgen - a role of epidermal growth factor receptor -,TOMOYA ONISHI,"Department of Urology, Ehime University Graduate School of Medicine",TOMOYA ONISHI,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI2OQ==
GG02-47,GG02-47: The Role of Testosterone Replacement Therapy in Urological Malignancies – should we be treating everyone: A Systematic Review,ChingHao Chen,"King’s College London, UK",ChingHao Chen,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3MQ==
GG02-48,"GG02-48: First UK outcomes of a Novel, Non-Surgical Alternative for Adult Phimosis: Safety, Efficacy, and Tolerability of the Novoglan Device",Bob Yang,Royal Berkshire Hospital Reading UK,Bob Yang,Global Gateway Posters Day 2,Abstract,2026-05-16,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3Mw==
GG03-01,GG03-01: Modified HoLEP Technique: Does it really preserve ejaculation?,Mariano Gonzalez,Hospital Italiano de Buenos Aires,Mariano Gonzalez,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3NA==
GG03-02,GG03-02: Real-World Outcomes of Active Surveillance for Small Renal Masses in Latin America: Data from the LARCG Registry,Ignacio Tobia Gonzalez,Latin Ametrican Renal Cancer Group,Ignacio Tobia Gonzalez,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwNw==
GG03-03,GG03-03: Post-enucleation urinary incontinence: what can patients expect? A systematic review and meta-analysis.,Alfredo Salazar Monroy,Tec de Monterrey,Alfredo Salazar Monroy,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3OQ==
GG03-04,GG03-04: Relationship between Impostor Syndrome and Perfectionism in Urology Residents in Mexico,Hector Gonzalez-Carranza,Hospital Ángeles Metropolitano,Hector Gonzalez-Carranza,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI3Nw==
GG03-05,GG03-05: A Silent Crisis: Unsafe Reprocessing Practices Among Mexican Urologists,Mario Basulto,HRAEPY-UANAM,Mario Basulto,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI4NA==
GG03-06,GG03-06: Incidence of Clinically Significant Prostate Cancer After an Initial Negative Biopsy in a Prostate Cancer Early Detection Program in Mexico,Ivan Calvo Vázquez,,Ivan Calvo Vázquez,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwOA==
GG03-07,GG03-07: The Evolving Epidemiology of Urolithiasis in the Americas: Insights from 2000-2035,Ricardo Mendez-Molina,Hospital Regional de Alta Especialidad de la Peninsula de Yucatan,Ricardo Mendez-Molina,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI4Mg==
GG03-08,GG03-08: Pre-diagnosis aspirin exposure is linked to reduced metastatic progression in non-metastatic renal cell carcinoma: A real-world three-year analysis,Shao-Chen Su,Tungs' Taichung Metroharbor Hospital,Shao-Chen Su,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI4Nw==
GG03-10,GG03-10: Diagnostic Accuracy of the nacVI-RADS Scoring System Using Bi-parametric 3-Tesla MRI After Neoadjuvant Chemotherapy for Muscle-Invasive Bladder Cancer,Mahmoud Laymon,"urology and nephrology center, Mansoura University, Egypt",Mahmoud Laymon,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI4Ng==
GG03-11,GG03-11: Conservative Management versus Microsurgical Varicocelectomy in Subclinical Varicocele with Impaired Semen Parameters: A Prospective Randomized Study,Ahmed Elsayed,Roswell Park Comprehensive Cancer Center,Ahmed Elsayed,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI5Mg==
GG03-12,GG03-12: Real-World Cost and Environmental Impact Analysis of Reusable versus Single-Use Flexible Ureteroscopes in High-Volume European Centre,Federico Zorzi,Endourological Society,Federico Zorzi,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI4OQ==
GG03-13,GG03-13: Intrarenal pressure during ex vivo renal transplant ureteroscopy: How to keep safe?,Marie-Lou Letouche,,Marie-Lou Letouche,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzExMA==
GG03-14,GG03-14: Porosity evaluation of human and synthetic urinary stones,Marie-Lou Letouche,,Marie-Lou Letouche,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI5Nw==
GG03-15,GG03-15: IS IT SAFE TO OFFER AN ILEAL NEOBLADDER TO PATIENTS WITH A FUNCTIONAL SOLITARY KIDNEY?,Richard Hautmann,"Department of Urology, University of Ulm, Ulm, Germany",Richard Hautmann,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI5NQ==
GG03-16,GG03-16: Preoperative Indwelling Catheterization Does Not Worsen Outcomes Following HoLEP,Hadas Rorman,Rabin Medical Center (Beilinson Hospital),Hadas Rorman,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI5OA==
GG03-17,GG03-17: Rezum water vapor therapy vs. Robotic Waterjet Treatment (Aquablation) for  the treatment of benign prostatic hyperplasia in patients with less than 80 g prostate.  A randomized prospective comparative study,Dolev Perez,Shaare Zedek Medical Center,Dolev Perez,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMwMA==
GG03-18,GG03-18: The Impact of Prostate Size on Outcomes of Aquablation: A Prospective Study,Dolev Perez,Shaare Zedek Medical Center,Dolev Perez,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTI5MQ==
GG03-19,GG03-19: A Prediction Model for Sepsis in Patients Developing Fever Within 12 Hours After Ureteroscopy,Ameer Nsair,Rambam Health Care Campus,Ameer Nsair,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzEwOQ==
GG03-20,GG03-20: The Impact of Aging on Detrusor Contractility and Bladder Outlet Obstruction,Ilona Pilosov Solomon,,Ilona Pilosov Solomon,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMwNQ==
GG03-21,GG03-21: Impact of Nurse Practitioner–Led Education and Follow-Up on Home Management of Nephrostomy Catheters,GHASAN ABD EL HADI,Rambam Health Care Campus,GHASAN ABD EL HADI,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMwMw==
GG03-22,GG03-22: Bladder Pain Syndrome – Does Detrusor Mast Cell Density Predict Clinical Response to Hydrodistension?,Nadav Dekel,Rabin Medical Center,Nadav Dekel,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMxMA==
GG03-23,GG03-23: Preoperative blood typing and screening for BPH surgery: A retrospective analysis and real-world validation of a machine learning model for predicting intraoperative and immediate postoperative blood transfusion,Karin Lifshitz,"Tel Aviv University Medical Center (Ichilov), Tel Aviv, Israel",Karin Lifshitz,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzExMQ==
GG03-24,GG03-24: Semen parameters in patients with Testicular Cancer Compared with Healthy Donors: Impact of Tumor Type and Stage,Karin Lifshitz,"Tel Aviv University Medical Center (Ichilov), Tel Aviv, Israel",Karin Lifshitz,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMwOA==
GG03-25,GG03-25: Does Prostate Volume Affect the Predictive Value of PI-RADS for Clinically Significant Prostate Cancer in Targeted Biopsies?,Shir Tiger,Kaplan Medical Center,Shir Tiger,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMxMQ==
GG03-26,GG03-26: Does Pre-Stenting Improve Outcomes of Pediatric Ureteroscopy for Stone Treatment?,Eyal Atias,,Eyal Atias,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMxMw==
GG03-27,GG03-27: The Forgotten Suffering of Fournier’s Gangrene Survivors: A Systematic Review of Long-Term Outcomes and Quality-of-Life Impairment,Fabian Aschwanden,"Clinic for Urology, University Teaching and Research Hospital of the University of Lucerne, Lucerne, Switzerland",Fabian Aschwanden,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMxNw==
GG03-28,GG03-28: Prospective Clinical and Functional Evaluation of Lu-PSMA-177–Induced Xerostomia in Patients with mCRPC,Arnaud BARSACQ,,Arnaud BARSACQ,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzExMg==
GG03-29,GG03-29: Prostate Cancer Screening in Northern France: Bridging the Gap Between General Practitioners and Patients,Denis Seguier,Lille University Hospital,Denis Seguier,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMxNg==
GG03-30,GG03-30: Comparative Safety Profiles of a1-Adrenergic Blockers in Men with LUTS: Insights from a FAERS Disproportionality Study,Rifat Ergul,Istanbul University,Rifat Ergul,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMyMw==
GG03-32,GG03-32: Porcine study of 980 nm laser effect in bladder wall with evaluation of Automatic Irradiance Control for Improved Safety and Efficiency,Gyrithe L. Pedersen,"Herlev and Gentofte University Hospital
University of Copenhagen",Gyrithe L. Pedersen,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMyMg==
GG03-33,GG03-33: Inhibition of neurogenic human prostate smooth muscle contractions by the PKD inhibitors CID755673 and CRT0066101,Leo Federico Stadelmeier,,Leo Federico Stadelmeier,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMyNA==
GG03-35,GG03-35: Mitrofanoff Continent Diversion in Adults: Durable Continence at the Cost of Frequent Revisions,Daniel Stelzl,University Medical Center Hamburg Eppendorf,Daniel Stelzl,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMyOA==
GG03-36,GG03-36: Is Prostate Biopsy Necessary in Men with Negative or Equivocal MRI Findings? What Are We Missing?,Moayad Beibooh,SZMC,Moayad Beibooh,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMzMQ==
GG03-38,GG03-38: Preventing Harmful Intrarenal Pressure: The Role of Ureteroscope-Access Sheath Compatibility – An In Vitro Study,Shir Tiger,Kaplan Medical Center,Shir Tiger,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMzNg==
GG03-39,GG03-39: To biopsy or not to biopsy? The utility of Prostate Health Index in men with PIRADS 4 lesions,Kaiying Wang,National University Hospital,Kaiying Wang,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NzExMw==
GG03-40,GG03-40: Is SUVmax of PSMA avid Prostate Lesions sufficient to predict Clinically Significant Prostate Cancer without Biopsy?,Woon Chau Tsang,,Woon Chau Tsang,Global Gateway Posters Day 3,Abstract,2026-05-17,07:00,144C,,no,https://app.swapcard.com/event/2026-annual-meeting-washington-dc/planning/UGxhbm5pbmdfNDM4NTMzNA==
